"ATF4" "ATF6" "HNF4A" "NR1H3" "XBP1"
"PE 18:0;0_22:4;0" -0.103416679918595 0.0118075591609235 -0.545099496002546 0.289371208144019 0.838331714706777
"PE 18:0;0_22:5;0" 0.159908141729499 0.581959880955049 0.691547347973317 -0.704177534027569 -0.650669852677434
"PE 18:0;0_22:6;0" 0.54121273291929 0.994783521385894 0.742331875179416 -0.401484005903433 0.0694622950573196
"PE 18:0;0_24:1;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 18:0;0_24:2;0" 0.501594671392999 0.741234023086442 0.297732541315427 -0.191911925178578 0.379858437367285
"PE 18:1;0_18:1;0" -0.829395799167549 -0.720038845009109 -0.996260603701731 0.10458225668656 0.26832339150016
"PE 18:1;0_18:2;0" -0.819728683409148 -0.808219834470636 -0.974182024098265 0.147589422571729 0.177188929486334
"PE 18:1;0_18:3;0" -0.174635007734571 -0.309704279811204 -0.656478347715272 0.599117680138043 0.86197176232468
"PE 18:1;0_19:0;0" -0.723690706053095 -0.497228372109367 -0.969275489029667 0.0846520431320434 0.488045997893994
"PE 18:1;0_19:1;0" -0.120972601455648 -0.830266518840922 -0.155408513610324 0.402606707239198 -0.48270405799315
"PE 18:1;0_19:2;0" 0.0359920758522021 -0.619215931740935 -0.541937700468417 0.701567248157959 0.423614123295693
"PE 18:1;0_19:3;0" -0.732757821855219 -0.56605007026306 -0.983750494695104 0.120051663466059 0.451411796187945
"PE 18:1;0_20:0;0" 0.847153009847097 0.224934490615021 0.55780578302061 0.733604928412296 0.362713508604231
"PE 18:1;0_20:1;0" -0.830165072193891 -0.796681041906768 -0.97677019686472 0.131888325759116 0.180239492116068
"PE 18:1;0_20:2;0" -0.855766688087769 -0.850251601909537 -0.915971093030102 0.094585208149938 0.0217405765595955
"PE 18:1;0_20:3;0" -0.764656780075309 -0.863058427187656 -0.952435497953967 0.222227292995282 0.152894400477673
"PE 18:1;0_20:4;0" -0.695621405088997 -0.349206011131018 -0.907325764130107 -0.123719675167819 0.400474533295949
"PE 18:1;0_20:5;0" 0.10919024336051 0.28328595342319 -0.293435363917713 0.0770904594828164 0.69348011446189
"PE 18:1;0_21:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 18:1;0_21:2;0" -0.105743758444508 0.00752853412000988 -0.544012227133891 0.117779120625195 0.655623316120607
"PE 18:1;0_21:3;0" 0.149745834310547 -0.258402980177606 -0.314901875241906 0.886490867443121 0.844227336742207
"PE 18:1;0_22:0;0" -0.702218285494126 -0.952951943894929 -0.738218281700218 0.203390836660979 -0.192414334429863
"PE 18:1;0_22:1;0" -0.831108846191287 -0.7457427817518 -0.991930725243901 0.113545540683087 0.240908988887032
"PE 18:1;0_22:2;0" -0.532317238561589 -0.389652628544321 -0.88695425383605 0.132677096927924 0.562089535897288
"PE 18:1;0_22:3;0" -0.700744853866818 -0.631176690426318 -0.433422981157098 -0.388925164155957 -0.672412725926797
"PE 18:1;0_22:4;0" -0.712794754283126 -0.812751102233459 -0.97138134822487 0.263493648246476 0.267412360193992
"PE 18:1;0_22:5;0" -0.320152224617389 -0.961462471138594 -0.472740397602374 0.543343595779079 -0.173355210901406
"PE 18:1;0_22:6;0" -0.676096893861586 -0.530257342823423 -0.380902189032926 -0.511173028516987 -0.72231440720366
"PE 18:1;0_24:0;0" 0.510751380477306 0.134362669883983 0.171647571716336 0.822878964788541 0.761529588483346
"PE 18:1;0_24:1;0" 0.437758806194592 0.664281735965788 0.208771907818544 -0.228928368781777 0.337883628054967
"PE 18:1;0_24:2;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 18:2;0_18:2;0" 0.872955676688007 0.349949193344634 0.584668009636215 0.658200026967186 0.415496668757006
"PE 18:2;0_18:3;0" 0.695525609637334 0.85282042365709 0.554081473124689 -0.0433476748235403 0.400756409501059
"PE 18:2;0_19:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 18:2;0_19:1;0" 0.369190266131439 0.346145275006877 0.805089483450161 -0.338842167510644 -0.722681607012531
"PE 18:2;0_20:0;0" -0.357432945808847 -0.553344126384271 -0.835096102831488 0.425395262457417 0.571632679134444
"PE 18:2;0_20:1;0" -0.750479727658413 -0.935601083666956 -0.781743066585248 0.16935070391666 -0.155526039874855
"PE 18:2;0_20:2;0" 0.629691727076652 0.86003294376289 0.495939268031485 -0.081901702777098 0.436947082707612
"PE 18:2;0_20:3;0" -0.192384796896201 -0.104699538140101 -0.641880820888851 0.258732665515371 0.764315020124426
"PE 18:2;0_20:4;0" -0.551473933682415 -0.0647906834215609 -0.651923899997338 -0.497429846098326 0.115799277362926
"PE 18:2;0_20:5;0" NA NA NA NA NA
"PE 18:2;0_22:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 18:2;0_22:1;0" -0.196641545670175 -0.112075263431204 -0.64121874881925 0.336903461499608 0.835548614876801
"PE 18:2;0_22:2;0" 0.691908340679275 0.853411597515403 0.550874202029868 -0.0455605767051574 0.402909191400062
"PE 18:2;0_22:3;0" 0.898772111558696 0.789855260887074 0.782999266907275 0.0662950706547759 0.181372163941669
"PE 18:2;0_22:4;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 18:2;0_22:5;0" 0.778725416305857 0.300800833334431 0.876263475689246 0.305914121233562 -0.262262103110261
"PE 18:2;0_22:6;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 18:2;0_24:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 19:0;0_20:3;0" 0.279821807207886 0.491839941730681 -0.0640566599401417 0.161221490876854 0.801893438282081
"PE 19:0;0_20:4;0" 0.907762475029391 0.734426285418011 0.728447958523188 0.171469241693134 0.267399519610966
"PE 19:0;0_20:5;0" 0.570675037011676 0.959289425017599 0.589877964676227 -0.256156931750412 0.309174391858904
"PE 19:0;0_21:1;0" NA NA NA NA NA
"PE 19:1;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 19:1;0_20:1;0" 0.575409655418493 0.825516457567695 0.414407446096494 -0.132497431484603 0.426673190057094
"PE 19:1;0_20:2;0" -0.348369970928805 -0.317954955061975 -0.785159592413674 0.201527917671287 0.59495474912481
"PE 19:1;0_20:3;0" 0.487900564896234 0.730197242774036 0.262573817461166 0.085296738780086 0.686347130558636
"PE 19:1;0_20:4;0" 0.342733026488007 0.884176823732035 0.367189524049303 -0.49834678825325 0.214039158983148
"PE 19:1;0_20:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 19:1;0_21:3;0" NA NA NA NA NA
"PE 19:2;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 19:3;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 20:0;0_20:1;0" -0.711283843481584 -0.35498244774281 -0.912475092797292 -0.130129240892692 0.394272998457951
"PE 20:0;0_20:2;0" NA NA NA NA NA
"PE 20:0;0_20:3;0" 0.797214556036531 0.830377183834989 0.967623672314145 -0.179416903675237 -0.17110700994017
"PE 20:0;0_20:4;0" -0.127588128767981 -0.388695111591545 -0.635080104815778 0.688918184560605 0.82419321214868
"PE 20:0;0_20:5;0" 0.438057049680807 0.664647155674391 0.209170212309649 -0.22877626723392 0.338081895991629
"PE 20:0;0_22:1;0" NA NA NA NA NA
"PE 20:0;0_22:2;0" NA NA NA NA NA
"PE 20:1;0_20:1;0" -0.88008871983736 -0.835106282043477 -0.892020764341003 0.0454983040359375 -0.0268670032915846
"PE 20:1;0_20:2;0" -0.495194103930776 -0.707928040583626 -0.909053573443252 0.404168392050736 0.446768953055984
"PE 20:1;0_20:3;0" -0.585998501776736 -0.692141904948323 -0.949758763238882 0.32333666422014 0.439098078747463
"PE 20:1;0_20:4;0" -0.283741974518124 -0.371890974265647 0.00644261611963648 -0.503340626031438 -0.946150080774249
"PE 20:1;0_20:5;0" 0.748587581645151 0.467173647418548 0.965669051823886 -0.039777918917036 -0.481862297976482
"PE 20:1;0_22:0;0" -0.381242818558394 -0.493849043840637 -0.841870806081829 0.372687360510695 0.604547635011693
"PE 20:1;0_22:1;0" 0.551281852103503 0.798761664585044 0.3739357407763 -0.154726545033847 0.41166199984969
"PE 20:1;0_22:2;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:1;0_22:3;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:1;0_22:6;0" -0.865566231600495 -0.602508805510752 -0.865648608018611 -0.323989609605993 -0.136264903134451
"PE 20:2;0_20:2;0" 0.644974642667576 0.365680905250325 0.321493587770454 0.673169749805009 0.739147999094969
"PE 20:2;0_20:3;0" 0.604734370031291 0.856287180213261 0.468728791732143 -0.0993057160214876 0.444277661959432
"PE 20:2;0_20:4;0" 0.59939184119332 0.955643938267163 0.851309937572617 -0.386056651995907 -0.0771170408288579
"PE 20:2;0_22:1;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:2;0_22:5;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:3;0_20:3;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:3;0_20:4;0" 0.568938070667469 0.819385383229748 0.400481347345395 -0.0207576000027635 0.548014464191506
"PE 20:3;0_22:1;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:4;0_22:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE 20:4;0_24:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 21:1;0_21:1;0" NA NA NA NA NA
"PE 22:2;0_22:5;0" NA NA NA NA NA
"PE 22:2;0_22:6;0" NA NA NA NA NA
"PE 22:3;0_22:5;0" 0.663842922470428 0.429566933658541 0.939197416249004 -0.0624242768725861 -0.512461158084955
"PE 22:4;0_22:4;0" NA NA NA NA NA
"PE 22:4;0_22:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE 22:5;0_24:3;0" 0.161934084197773 -0.391551784901077 0.313614908835321 0.431536021536652 -0.379840418906464
"PE 24:0;0_24:0;0" NA NA NA NA NA
"PE O-16:0;0/14:0;0" NA NA NA NA NA
"PE O-16:0;0/14:1;0" NA NA NA NA NA
"PE O-16:0;0/16:0;0" -0.502982725110778 -0.236008268977541 -0.796792254232355 -0.123561476049114 0.406051059715867
"PE O-16:0;0/16:1;0" 0.78614167282386 0.77129639447585 0.989286418334913 -0.173797210466708 -0.259017731425773
"PE O-16:0;0/16:2;0" -0.23947480179118 -0.175926240965328 -0.665015867457538 0.055333980492283 0.494127484366529
"PE O-16:0;0/17:1;0" -0.211233801038529 -0.140270305557926 -0.630396632817591 0.0197182660488162 0.465626639257761
"PE O-16:0;0/18:1;0" 0.8406326021857 0.448633274993078 0.547974180508728 0.597692935900256 0.520014807735776
"PE O-16:0;0/18:2;0" 0.141039380803923 0.859933558409294 0.604544564612926 -0.676200158423218 -0.181117164086001
"PE O-16:0;0/18:3;0" -0.629280042217175 -0.391695795527763 -0.916571735354508 0.0293220378028881 0.499281612310172
"PE O-16:0;0/19:1;0" 0.453106306459464 0.683021535460661 0.229458211045258 -0.220873055579225 0.348062768243745
"PE O-16:0;0/19:2;0" -0.3127494246367 -0.27059065354481 -0.748520008456741 0.151939865592625 0.563781390971601
"PE O-16:0;0/19:3;0" -0.111978115975135 -0.0816421016875845 0.191894179402949 -0.676720893538621 -0.95760337044526
"PE O-16:0;0/20:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-16:0;0/20:1;0" 0.227434175468182 -0.368927629689589 -0.0617891560211106 0.957301398659562 0.525755576513472
"PE O-16:0;0/20:2;0" 0.830164139156275 0.234523866997919 0.532752682643781 0.741931323916098 0.410092892488784
"PE O-16:0;0/20:3;0" 0.813068003860509 0.896990647113642 0.81223388039025 -0.100581770366207 0.13643894444346
"PE O-16:0;0/20:4;0" 0.894151027981908 0.821023686678621 0.865673306222918 -0.00653655860238231 0.0706208514826562
"PE O-16:0;0/20:5;0" 0.893207793012382 0.820835561366232 0.848764461092617 0.00307314292759114 0.0961285726796946
"PE O-16:0;0/20:6;0" -0.62804171451607 -0.879058161596489 -0.923848616802409 0.360096820591711 0.22137942369928
"PE O-16:0;0/21:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-16:0;0/21:2;0" -0.576030361705755 -0.862310754011107 -0.450341991076215 0.112552364772214 -0.460962700861286
"PE O-16:0;0/21:3;0" 0.796922283207406 0.157542485078763 0.722004596195819 0.593442202718424 -0.0104813585501824
"PE O-16:0;0/21:4;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PE O-16:0;0/22:1;0" 0.768190512875152 0.310724401989243 0.884666733307684 0.275753265016444 -0.286338715647779
"PE O-16:0;0/22:2;0" -0.102885167517648 -0.198305453208432 0.212638413801294 0.266099155749825 -0.157504278853144
"PE O-16:0;0/22:3;0" 0.731774665336644 0.943568575074261 0.766663633182939 -0.18431119598754 0.167938170514928
"PE O-16:0;0/22:4;0" 0.513081525735195 0.978068161862861 0.783101793521253 -0.448408360991545 -0.032627221158967
"PE O-16:0;0/22:5;0" 0.723427130153599 0.934899035664585 0.882406992943103 -0.260816816313907 -0.0276113556125857
"PE O-16:0;0/22:6;0" 0.29309726620567 0.976234497119779 0.586851166884276 -0.562384754074499 0.0721630769052515
"PE O-16:0;0/23:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-16:0;0/23:3;0" -0.395013500554136 -0.453426408481379 -0.842740291896692 0.33714559936082 0.62326210516244
"PE O-16:0;0/24:1;0" -0.407793945438815 -0.410457108154807 -0.840782264277044 0.299572711363236 0.640338595307381
"PE O-16:0;0/24:2;0" -0.134624855861103 -0.724346478754297 -0.0374059160454522 0.202167393605569 -0.659976077994454
"PE O-16:0;0/24:3;0" -0.735326226959666 -0.121987136113159 -0.421828308811702 -0.827054052909915 -0.474595746732633
"PE O-16:0;0/24:4;0" -0.646224216560263 -0.413712530270199 -0.929445185938145 0.0520344104363723 0.5096449071505
"PE O-16:0;0/24:5;0" -0.0735940714710805 -0.910698814962963 -0.369947580969627 0.629512866434767 -0.162549298291372
"PE O-16:0;0/24:6;0" -0.691844375682101 -0.516720177502314 -0.967037069518164 0.127828035620514 0.499263711254076
"PE O-16:1;0/12:1;0" NA NA NA NA NA
"PE O-16:1;0/14:0;0" -0.118358583820389 0.430763241676289 0.384706987044162 -0.924059282283528 -0.732661078366483
"PE O-16:1;0/14:1;0" 0.0854314208852536 0.808667506459455 0.260711616595085 -0.761419605586018 -0.00513589308639879
"PE O-16:1;0/16:0;0" NA NA NA NA NA
"PE O-16:1;0/16:1;0" 0.648702292170254 0.877437921002491 0.930777933885071 -0.341289132756712 -0.214515669591137
"PE O-16:1;0/16:2;0" -0.823175876801929 -0.850365934620156 -0.945904317494639 0.148412517909168 0.0984481734766921
"PE O-16:1;0/17:0;0" -0.207988368145647 -0.136199155101232 -0.626340649129105 0.0156768492438265 0.462298627468193
"PE O-16:1;0/17:1;0" 0.881449709882644 0.136155113615572 0.494177025132962 0.722036655603659 0.289296579004411
"PE O-16:1;0/17:2;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PE O-16:1;0/18:1;0" 0.361369658791211 -0.427255409540401 -0.0359265507782737 0.995372393391117 0.440257555298688
"PE O-16:1;0/18:2;0" 0.808310497159709 0.730568795224323 0.996280052213259 -0.132855566459426 -0.279865885888544
"PE O-16:1;0/18:3;0" 0.682344939281027 0.931791184052702 0.893847267240089 -0.310590315121101 -0.0854925519442267
"PE O-16:1;0/19:1;0" 0.639369144412285 0.538801281902 0.945046534232255 -0.295647677712898 -0.613187586681109
"PE O-16:1;0/19:2;0" 0.465224386877249 0.393049200041891 0.862383112264627 -0.213369021739484 -0.605048512919296
"PE O-16:1;0/19:3;0" 0.739731143228499 0.806962208710554 0.977042297640921 -0.234941051089087 -0.255900474594946
"PE O-16:1;0/19:4;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PE O-16:1;0/20:1;0" 0.683162936734764 0.0188566794480411 0.372927840627132 0.872101916601249 0.444150948133847
"PE O-16:1;0/20:2;0" 0.862642632652981 0.412556499864604 0.572601258246128 0.619976071606106 0.469607019357473
"PE O-16:1;0/20:3;0" 0.899117175935404 0.809305692331014 0.831405971235972 0.0263087301124772 0.120211326362788
"PE O-16:1;0/20:4;0" 0.867699107925304 0.826529007176861 0.771657139556254 0.0205927919013549 0.197874829652088
"PE O-16:1;0/20:5;0" 0.896065281460485 0.812070301897757 0.82631560520263 0.024735702021029 0.127445931532734
"PE O-16:1;0/21:1;0" -0.423707713266274 -0.761715202111568 -0.277783386842116 0.31862654156732 -0.309229977143368
"PE O-16:1;0/21:2;0" -0.564271388207972 -0.832981888808866 -0.413959410816634 0.154696006645458 -0.415963030699611
"PE O-16:1;0/21:3;0" -0.596274010700151 -0.879521206029838 -0.48865449194355 0.123627769147745 -0.432199209589054
"PE O-16:1;0/21:4;0" -0.778014954870257 -0.443776909838712 -0.960883210651619 -0.0366909614255773 0.434396070158919
"PE O-16:1;0/21:5;0" -0.641420921319758 -0.343866210979791 -0.895719326469952 -0.0739824246766217 0.437279327130805
"PE O-16:1;0/22:1;0" 0.341363753888544 0.139954995899387 0.68012009732224 0.12497660135001 -0.388337823129494
"PE O-16:1;0/22:2;0" 0.741172358742284 0.348384570669038 0.910723837876855 0.175420603625177 -0.360266147235474
"PE O-16:1;0/22:3;0" 0.858469761191634 0.861080025387647 0.864017233323564 -0.0650141542238768 0.0702223519482049
"PE O-16:1;0/22:4;0" 0.896199767552427 0.781822842363785 0.762851323440136 0.0802870355598303 0.204650357451062
"PE O-16:1;0/22:5;0" 0.851085195530632 0.861004544974049 0.901018603959377 -0.0959719002620995 0.00538609881573562
"PE O-16:1;0/22:6;0" 0.649915718299772 0.97832370091188 0.768017200415391 -0.291653415163135 0.116582246717943
"PE O-16:1;0/23:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-16:1;0/23:2;0" -0.366997659936119 -0.592455655253434 -0.842609963456779 0.440313793875687 0.545654350896499
"PE O-16:1;0/23:3;0" -0.122291205617102 -0.243891214434818 -0.592111363441659 0.628324468429557 0.906642139539105
"PE O-16:1;0/24:0;0" NA NA NA NA NA
"PE O-16:1;0/24:1;0" 0.370489680523731 0.229886117311064 0.75071683539574 -0.0114892065001475 -0.484589464881843
"PE O-16:1;0/24:2;0" 0.764783058176253 0.490486537617457 0.973281161184545 -0.0393090413584914 -0.461675444599016
"PE O-16:1;0/24:3;0" 0.79660754151287 0.772990791920373 0.988762917085149 -0.163080109513909 -0.247351826746431
"PE O-16:1;0/24:4;0" 0.794818994715174 0.539352949272363 0.986054795215673 -0.0405613664170026 -0.417956022108511
"PE O-16:1;0/24:5;0" 0.780938739914787 0.615540921105732 0.996068521956812 -0.101789438859209 -0.389890472498529
"PE O-16:1;0/24:6;0" 0.707109717050553 0.486420800767799 0.96379450676253 -0.09343401598662 -0.502656416751261
"PE O-16:2;0/14:0;0" NA NA NA NA NA
"PE O-16:2;0/16:1;0" 0.624302458580193 0.925922950674832 0.890686526486606 -0.36810467697075 -0.138066451857923
"PE O-16:2;0/17:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-16:2;0/17:1;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PE O-16:2;0/18:0;0" -0.649288106836232 -0.649358606052434 -0.971565328499796 0.246212308642624 0.4470201947315
"PE O-16:2;0/18:1;0" 0.813889908371832 0.120034311527365 0.654086224284307 0.681565077047 0.0918166282703615
"PE O-16:2;0/18:2;0" -0.213584222077634 -0.606764435165302 -0.745714198238839 0.552872572783744 0.523682274687391
"PE O-16:2;0/20:1;0" -0.082411268364853 -0.828556018612689 -0.286781502127488 0.770787466155263 0.0128562797013252
"PE O-16:2;0/20:2;0" 0.799756533860797 0.825153633430438 0.649560129865046 0.0240969097370935 0.326041502832586
"PE O-16:2;0/20:3;0" 0.561794082637016 0.993943883570849 0.696458424758202 -0.350296410532884 0.159621677647307
"PE O-16:2;0/20:4;0" 0.0804342145956752 0.307557565232551 0.57203552416079 -0.706284972206489 -0.878555032564522
"PE O-16:2;0/22:1;0" 0.857865328623706 0.0497266625310863 0.672444359169132 0.607704668034599 -0.0999131802658737
"PE O-16:2;0/22:2;0" 0.648765953733863 0.840037855532816 0.493419380043254 -0.0147015694013187 0.479136500217386
"PE O-16:2;0/22:3;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE O-16:2;0/22:4;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE O-16:2;0/22:5;0" 0.408955335524946 0.157720305553952 0.714369308168853 0.166425340420258 -0.367712513522572
"PE O-17:0;0/15:0;0" -0.654653931067719 -0.612964282766955 -0.970943187377094 0.220918279647905 0.468110096617294
"PE O-17:0;0/15:1;0" -0.157849174407505 -0.0593737047469687 -0.604606484334092 0.289191246860301 0.812561984723443
"PE O-17:0;0/16:1;0" -0.428960053929093 -0.429812729110399 -0.854252036293239 0.322885335430001 0.656102310420668
"PE O-17:0;0/16:2;0" -0.361248493166911 -0.582072602773728 -0.0727026848730446 -0.213875480830581 -0.829288494960068
"PE O-17:0;0/17:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-17:0;0/17:1;0" 0.770097752595071 0.568335784840016 0.989232695218482 -0.0844161556095694 -0.424101565113472
"PE O-17:0;0/18:1;0" 0.836491207799042 0.80539509158489 0.680649205340805 0.0547196670851975 0.296305248197551
"PE O-17:0;0/18:2;0" 0.790336417910205 0.613623037080681 0.996557189564657 -0.0909559510594437 -0.383468264590819
"PE O-17:0;0/18:3;0" -0.601807053933638 -0.930489604696943 -0.879897720607158 0.388035361976052 0.13837562117807
"PE O-17:0;0/19:1;0" 0.784936962030682 0.372916486282989 0.926531542101324 0.177501790406991 -0.349789351971493
"PE O-17:0;0/19:2;0" 0.898194012504625 0.632841135651297 0.6603341162691 0.368607435814847 0.405085301335328
"PE O-17:0;0/19:3;0" -0.798968811823511 -0.135395210029808 -0.689424330884138 -0.636868118927628 -0.0356301613031174
"PE O-17:0;0/20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-17:0;0/20:2;0" 0.338297228281532 -0.229961017805023 0.246221132893372 0.811650143108228 0.247047980200457
"PE O-17:0;0/20:3;0" 0.694448690788108 0.88689227046829 0.934785622975337 -0.299440636753031 -0.171876864580197
"PE O-17:0;0/20:4;0" 0.476599186521995 0.970949262892071 0.541028262286684 -0.333276120964419 0.308216863376768
"PE O-17:0;0/20:5;0" 0.875186112197803 0.771651041627267 0.706464418176377 0.115382077091145 0.284071350866338
"PE O-17:0;0/21:1;0" -0.218746412850155 -0.149714800654635 -0.639725322947937 0.0291134232512956 0.473289489817626
"PE O-17:0;0/21:2;0" -0.651168165779114 -0.755552037740212 -0.967774989408576 0.29762316433095 0.360626397219779
"PE O-17:0;0/21:3;0" -0.147647407791611 0.595338331664655 0.0637045925857528 -0.887488829762822 -0.180766846685691
"PE O-17:0;0/22:2;0" 0.445552058319799 0.673814246880746 0.219227078123565 -0.224897005031176 0.343058573951393
"PE O-17:0;0/22:3;0" -0.387988581514628 -0.769667369938545 -0.80746300744741 0.314391480566632 0.16025232410057
"PE O-17:0;0/22:4;0" 0.713057605655812 0.793211273102889 0.520757773132959 0.116102480816688 0.51597454519355
"PE O-17:0;0/22:5;0" 0.714011661442837 0.43581824168584 0.951109936185667 -0.0188356829466236 -0.480321151030188
"PE O-17:0;0/22:6;0" 0.763366449298465 0.865683525290986 0.95079663158481 -0.2239771122273 -0.14956087137875
"PE O-17:0;0/23:2;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PE O-17:1;0/15:0;0" -0.200671170640093 -0.214881435180109 -0.648753263326151 0.516380406186076 0.89626283896704
"PE O-17:1;0/16:0;0" -0.264004898764906 -0.207250145361411 -0.694048320649638 0.0869589057595269 0.518177991212503
"PE O-17:1;0/16:1;0" 0.773073304421279 0.64644413215698 0.99751889434537 -0.127408332305065 -0.376460258161266
"PE O-17:1;0/17:0;0" 0.750854520640431 0.747620053738242 0.991049014475939 -0.20049134585537 -0.311664630667516
"PE O-17:1;0/17:1;0" -0.213791998556478 -0.412550391569882 0.156978138319863 -0.176732410887672 -0.81509741159118
"PE O-17:1;0/18:0;0" 0.465835955416995 0.698459231776617 0.246926344692976 -0.213818400937872 0.356466936524254
"PE O-17:1;0/18:1;0" -0.602234529477384 -0.986584886587502 -0.777285023530018 0.353161216732638 -0.0644898080393824
"PE O-17:1;0/18:2;0" 0.695078594252776 0.444635804585261 0.950679484003643 -0.0563233340784376 -0.503545806865222
"PE O-17:1;0/19:0;0" -0.287886227607052 -0.23808877760172 -0.721304619967539 0.118417016737253 0.540907146057251
"PE O-17:1;0/19:1;0" -0.66367010883245 -0.54510410198665 -0.372041216016299 -0.490462889838194 -0.730649264474329
"PE O-17:1;0/19:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-17:1;0/19:3;0" -0.303334800408044 -0.71903995204999 -0.796366570775229 0.546657552515801 0.437632329076249
"PE O-17:1;0/20:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PE O-17:1;0/20:1;0" -0.536470827534308 -0.933421504594663 -0.513813625461987 0.239852210102856 -0.369914285425403
"PE O-17:1;0/20:2;0" -0.731666838165987 -0.924661426351907 -0.709231267150188 0.13873513288967 -0.243870482222768
"PE O-17:1;0/20:3;0" -0.450547023151645 -0.979277896099906 -0.545930779986556 0.368786951088846 -0.282835526381587
"PE O-17:1;0/20:4;0" -0.224952911874909 -0.922478842875945 -0.405160131309724 0.647720087121446 -0.0969717435946374
"PE O-17:1;0/20:5;0" 0.779378254230266 0.386738147404468 0.9345359637825 0.145436407268909 -0.371421757318826
"PE O-17:1;0/21:2;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PE O-17:1;0/21:3;0" -0.082054837034717 -0.85951908864824 -0.536471437214592 0.672024329293719 0.102834970430478
"PE O-17:1;0/22:1;0" 0.563328309048379 0.812244221733977 0.393776517936784 -0.144068161031145 0.419202357460499
"PE O-17:1;0/22:2;0" 0.177645432004922 -0.213611149406871 -0.270032974556929 0.885054319316492 0.853196930646467
"PE O-17:1;0/22:3;0" -0.250147545679599 -0.683803216201776 -0.764191772588154 0.593218974484719 0.490636692849059
"PE O-17:1;0/22:4;0" -0.835579875289612 -0.838844166773812 -0.72569716643287 -0.00811488233169461 -0.249637607395584
"PE O-17:1;0/22:5;0" -0.558271344007254 -0.808651449361758 -0.37937427337479 0.0276216892440069 -0.548811822757988
